Tiempo_s,Torque_Nm,Velocidad_rad_s
0.015755983,0.0,-0.007450620355062495
0.01833585,0.0,0.013683125158700073
0.028273914,0.0,0.005207501138378029
0.038379319,0.0,-0.0027418279382459537
0.048263466,0.0,-0.006365594333558017
0.05828555,0.0,-0.009134440690943955
0.068444662,0.0,0.00040068148928021005
0.078271889,0.0,0.0001771888202202858
0.088301795,0.0,0.014131402097553373
0.098372139,0.0,-0.002919718996871698
0.108257474,0.0,0.01090835313306665
0.118298345,0.0,0.006478393194081529
0.128242835,0.0,-0.0037962482045249685
0.13826883,0.0,-0.007957737767271439
0.148257739,0.0,-0.010139720434648138
0.15827654,0.0,-0.010145510093960714
0.16826538,0.0,0.004162367513347323
0.178255756,0.0,0.001786744432690517
0.1882337,0.0,0.013125566051484776
0.198264723,0.0,0.009664571909939813
0.208246299,0.0,-0.002800317720682158
0.218263843,0.0,-0.007912725346987231
0.228301083,0.0,-0.011645963541139732
0.238265897,0.0,-0.010986197959744485
0.248251733,0.0,0.007654270108009616
0.258278775,0.0,0.0023561049693673237
0.268290034,0.0,0.017103762763230498
0.278274473,0.0,0.001621557084756385
0.288244176,0.0,-0.004333695056373418
0.298293707,0.0,-0.01000430906947844
0.308315791,0.0,-0.010218062794338258
0.318225011,0.0,-0.011347049560939262
0.328289698,0.0,0.005326289850961568
0.338278608,0.0,0.006834892089512516
0.348262349,0.0,0.016251510131972752
0.358371734,0.0,0.0009578793074050997
0.368292548,0.0,-0.0018749262673428118
0.378300454,0.0,-0.007960717350198512
0.388447344,0.0,-0.010226840690870605
0.398258507,0.0,-0.006301249736182114
0.408266064,0.0,0.0025403989893259486
0.418377824,0.0,0.010959537409465007
0.428274473,0.0,0.015126106886667757
0.438340766,0.0,0.0030746044134130433
0.448278691,0.0,-0.002633484527452618
0.458270674,0.0,-0.010602409128470287
0.468313081,0.0,-0.010868464074148449
0.478265114,0.0,0.004261974480053509
0.488294043,0.0,0.017836984900385423
0.498285606,0.0,-0.001660896966134107
0.508292744,0.0,-0.0064011547622958385
0.518302116,0.0,-0.00837781626812898
0.528261413,0.0,-0.008864745551584875
0.538263871,0.0,0.008733676779875863
0.548369834,0.0,0.002881485140406214
0.558254261,0.0,0.017163301033640034
0.568238281,0.0,-1.61605317203755e-05
0.578362264,0.0,0.00128373202130941
0.588298931,0.0,-0.007604377119582683
0.598279599,0.0,-0.010297626625184957
0.608356369,0.0,-0.005737293173789439
0.618713132,0.0,0.014674762996678149
0.628967718,0.0,0.005279049156025287
0.639266862,0.0,-0.002591066742966006
0.649308012,0.0,-0.006720973706179488
0.659472363,0.0,-0.00814294638986729
0.669334789,0.0,0.0010294479826754924
0.679344651,0.0,0.0009421426604401435
0.689247446,0.0,0.014305816404647224
0.699261987,0.0,0.012609075064705587
0.70930202,0.0,-0.002294172746741544
0.719544802,0.0,-0.006046687485047357
0.729784441,0.0,-0.00899279544449057
0.740193586,0.0,-0.009565903389864294
0.7502332,0.0,0.004260586104970734
0.760391683,0.0,-0.0007551440380204125
0.770345253,0.0,0.016727862048236015
0.78046281,0.0,0.002571396497430517
0.790638684,0.0,-0.00011447658543659728
0.800828177,0.0,-0.005850219591853497
0.810959353,0.0,-0.012112049019691939
0.821163513,0.0,-0.011046487284033374
0.831228131,0.0,0.01134484495633907
0.841283319,0.0,0.008049653500612992
0.851278235,0.0,0.002740661372231312
0.861236484,0.0,-0.005300346757669924
0.87127931,0.0,-0.008806652859252126
0.881273527,0.0,-0.004018091830930284
0.891289954,0.0,0.003275399755752015
0.90132887,0.0,0.011095664102972254
0.911269937,0.0,-0.0007220961310114293
0.921328478,0.0,0.009900418772325417
0.931405388,0.0,0.007073715491429995
0.941289954,0.0,-0.004864957014166884
0.951324958,0.0,-0.0014546713492942578
0.961262045,0.0,-0.006562943795169526
0.97127051,0.0,-0.005619867812466848
0.981260188,0.0,-0.00799135313507874
0.991282621,0.0,0.007646971074945504
1.001237936,0.0,0.0009944999519219087
1.011234109,0.0,0.016132944874532488
1.021241456,0.0,0.0019112819535327952
1.031334289,0.0,-0.0008400660918016535
1.041297217,0.0,-0.0065814508472877425
1.051282355,0.0,-0.010953033876633902
1.061398515,0.0,-0.005968322059039504
1.071247113,0.0,0.013890566637198185
1.081248245,0.0,0.005462059546482262
1.091368316,0.0,-0.0020860256340860077
1.101238844,0.0,-0.005810431919691994
1.111281112,0.0,-0.008434111450695857
1.121274421,0.0,0.0009779478678753374
1.131246569,0.0,0.0007073207740173927
1.141342684,0.0,0.014415391989277685
1.15129772,0.0,0.0048674508290820085
1.161498598,0.0,-0.001007543415705088
1.171782796,0.0,-0.0060912520034543255
1.181878423,0.0,-0.009217086066202133
1.192070081,0.0,-0.010012956005155595
1.202238901,0.0,0.0042550121763165125
1.212337042,0.0,-0.0007631174754384844
1.222275177,0.0,0.016614826325500615
1.232305362,0.0,0.002260691937035786
1.242319554,0.0,-0.0007560112276170389
1.252410501,0.0,-0.005928151729522095
1.262287665,0.0,-0.01232742806343147
1.272284326,0.0,-0.011145754679904456
1.28226667,0.0,0.005210409727410775
1.292275065,0.0,0.006606010372916108
1.302248539,0.0,0.016648151962858612
1.312229836,0.0,0.0024306345145361924
1.322255691,0.0,-0.002560828047514608
1.332276239,0.0,-0.008011012237829795
1.342290151,0.0,-0.0095514864779879
1.352313562,0.0,-0.006630212478275423
1.362225366,0.0,0.0027957110441410686
1.37227392,0.0,0.011036598415779808
1.382266112,0.0,0.014586874049322861
1.392253065,0.0,-0.004472944005543192
1.402265232,0.0,-0.0001135005738095319
1.412340953,0.0,-0.009333878584280954
1.42226044,0.0,-0.009747925863090267
1.432269394,0.0,-0.0005631782549603802
1.442384018,0.0,0.00027505063831240184
1.452303016,0.0,0.014072719885419041
1.462255258,0.0,0.012679036269837457
1.472253107,0.0,-0.0012473314948113177
1.482271629,0.0,-0.005990134172945968
1.492289941,0.0,-0.009856525265011424
1.50223052,0.0,-0.010294515304696328
1.512280541,0.0,0.004230637190905426
1.522250663,0.0,-0.001131056399433443
1.532264226,0.0,0.016429858345244328
1.542248945,0.0,0.0022054134115666955
1.552258178,0.0,0.0012372646283842527
1.562260985,0.0,-0.004702033198395376
1.572290193,0.0,-0.009748633972714405
1.582263946,0.0,-0.010415177215552587
1.592245732,0.0,0.007652528255062218
1.602331371,0.0,0.0027368286097732026
1.612312109,0.0,0.017545381676951213
1.622270498,0.0,0.0003621243689046049
1.632254169,0.0,0.001272705634386799
1.642234418,0.0,-0.006832774251722946
1.652243301,0.0,-0.011610092610354322
1.662247296,0.0,-0.005932696128961294
1.67225171,0.0,0.014120617302547506
1.6822798,0.0,0.0041819681986547605
1.6923081,0.0,-0.002958807188303462
1.702363009,0.0,-0.006760480220146685
1.712334109,0.0,-0.00862404834489092
1.722469405,0.0,0.0008148175324432239
1.732730766,0.0,0.017617173547650987
1.742866062,0.0,0.0061188617140694596
1.753155778,0.0,-0.0012998396867400716
1.763439068,0.0,-0.006721503683911452
1.773281799,0.0,-0.007880259234266069
1.783255134,0.0,0.005765380051230274
1.793324291,0.0,-0.00012621566364755948
1.803268501,0.0,0.01650641845026047
1.813303995,0.0,0.001795484036535927
1.823305755,0.0,0.0006273402931996994
1.833282651,0.0,-0.004909567413225123
1.843340634,0.0,-0.00899644681787172
1.853305098,0.0,-0.010193283931412507
1.863340661,0.0,0.007745210903820767
1.873324123,0.0,0.00309707602206462
1.883294105,0.0,0.017771494466777997
1.893368221,0.0,0.0006192832637204396
1.903294203,0.0,0.0011410514846131176
1.913309163,0.0,-0.007056054819553551
1.923301914,0.0,-0.011720813341388196
1.933292848,0.0,-0.0059347555973792016
1.943301103,0.0,0.014076941733307745
1.953335549,0.0,0.004450319810220172
1.963293169,0.0,-0.002728205184234585
1.973294021,0.0,-0.006952409727848736
1.983277972,0.0,-0.008361560198834994
1.993290767,0.0,0.0009117811766471418
2.003283587,50.0,0.0007925801762079902
2.013290725,50.0,1.6639663682488244
2.023236612,50.0,3.10473895537326
2.033282791,50.0,4.525563134172765
2.043257313,50.0,5.905746572430275
2.053261867,50.0,7.055971607064455
2.063273474,50.0,8.083181422268545
2.07326818,50.0,9.371450807082633
2.083337058,50.0,10.721292102996939
2.093299986,50.0,11.99578871854725
2.103298813,50.0,13.347656775482854
2.113332979,50.0,14.689818183808999
2.123305196,50.0,16.02222559930541
2.133312962,50.0,17.242265815961417
2.14324991,50.0,18.588856797850454
2.153276463,50.0,19.712632275043497
2.163262439,50.0,20.1858374406528
2.173279285,50.0,19.98268008457797
2.183388531,50.0,20.02902305738884
2.193739916,50.0,19.938866249007173
2.203944355,50.0,20.075716389232305
2.214241614,50.0,20.064071482704065
2.224239602,50.0,20.0445961401176
2.234279496,50.0,20.061916155751145
2.24445083,50.0,20.05242523763837
2.2542812,50.0,20.101757981898267
2.264255582,50.0,20.030118742648106
2.274361964,50.0,20.030353430994516
2.284506969,50.0,20.0824102157827
2.294802761,50.0,20.15294348570478
2.305015511,50.0,20.07200851329489
2.315223443,50.0,20.01156840127861
2.325267945,50.0,20.05846063193571
2.335324671,50.0,20.133248644254433
2.34534857,50.0,19.982637111665493
2.355280768,50.0,20.09640233962268
2.365273449,50.0,20.019635134649377
2.375324377,50.0,20.137547223362652
2.385260905,50.0,20.058312569976046
2.395275377,50.0,20.008547532389844
2.405324908,50.0,20.145565357658878
2.415268839,50.0,20.111499899926606
2.425259634,50.0,20.101471752562414
2.435361896,50.0,20.0893789490102
2.445275656,50.0,20.066878725867802
2.455281886,50.0,20.053417615835077
2.465341544,50.0,20.053497672203466
2.47530566,50.0,20.058641003180444
2.485280461,50.0,20.078103933251626
2.49531351,50.0,20.15385724689039
2.505278673,50.0,19.998505474653097
2.515334141,50.0,20.00650135599188
2.525266758,50.0,20.0321450630502
2.535307001,50.0,20.07057729069673
2.545852335,50.0,20.09311526085075
2.555285657,50.0,20.11137444555757
2.565348598,50.0,20.18339479643158
2.575278491,50.0,20.044081163109038
2.585268658,50.0,20.111678948306658
2.595360583,50.0,20.152081225478387
2.605241168,50.0,19.99183145420314
2.615282458,50.0,20.035965285897053
2.625306568,50.0,20.077791028180222
2.635297782,50.0,20.14728877854708
2.645292208,50.0,20.02781460949456
2.655281606,50.0,20.041987454825996
2.665262204,50.0,20.094865972722054
2.675326193,50.0,20.159574125467238
2.685246239,50.0,20.021827785623415
2.69525177,50.0,20.069727965017318
2.7052448,50.0,20.11012809852933
2.715273379,50.0,20.156056085542666
2.725271647,50.0,20.0081843407097
2.735244004,50.0,20.05525031137608
2.745307992,50.0,20.120428736828117
2.755291873,50.0,20.012569811220715
2.765240274,50.0,20.101364484474477
2.775269063,50.0,20.02167067837157
2.785292753,50.0,20.117950545521566
2.79530017,50.0,20.02474170253206
2.805285098,50.0,20.121146649571077
2.815439462,50.0,20.02054401185802
2.825733298,50.0,20.112004483249454
2.83616968,50.0,20.03860782524198
2.846316989,50.0,20.150472397072956
2.85636247,50.0,20.051850839058265
2.866287684,50.0,20.153875840233233
2.876381285,50.0,20.033154899969492
2.886326055,50.0,20.12715041895402
2.896304418,50.0,20.03982440593456
2.906292699,50.0,20.139644719700396
2.916424224,50.0,20.039754050179788
2.926310466,50.0,20.140853226123394
2.936304125,50.0,20.030673848312574
2.946293104,50.0,20.113861698310117
2.956266438,50.0,20.02853791995673
2.966286636,50.0,20.137446837254952
2.976253755,50.0,20.050569050015902
2.986290086,50.0,20.001772859537574
2.996256227,50.0,20.125072920934524
3.006248279,50.0,20.054917681277455
3.016278255,50.0,20.01195982784445
3.026287209,50.0,20.178681109918177
3.03625328,50.0,20.1187727371056
3.046435929,50.0,20.074019113603775
3.056262876,50.0,20.037586659567115
3.066350471,50.0,20.012331964775314
3.07629538,50.0,20.16416088968117
3.086256144,50.0,20.095769074695998
3.096335916,50.0,20.057989411231556
3.106394667,50.0,20.024337156388018
3.116246408,50.0,20.173019403676797
3.126235387,50.0,20.090036187750666
3.136344772,50.0,20.042261767182424
3.146299878,50.0,20.13478725635289
3.156297518,50.0,20.022559370769226
3.166300884,50.0,20.099792248640288
3.176586269,50.0,19.99741323136541
3.186847699,50.0,20.07016433799152
3.197165281,50.0,20.180237937621996
3.2072952,50.0,20.06419580167975
3.217246954,50.0,19.99554108779726
3.227280422,50.0,20.08423636343585
3.237355236,50.0,20.015351482640767
3.24724078,50.0,20.117921696713577
3.257282768,50.0,20.02860808876263
3.267392294,50.0,20.127313389741776
3.27725046,50.0,20.03012568734777
3.287297337,50.0,20.12899560557911
3.297255796,50.0,20.038324636480215
3.307263213,50.0,20.14367996456226
3.31724409,50.0,20.050943263584198
3.327254441,50.0,19.995753466020396
3.337257947,50.0,20.083904895131944
3.347305593,50.0,20.01379189284673
3.357288216,50.0,20.123421610088744
3.367274262,50.0,20.044755740981675
3.377257723,50.0,20.147862813507135
3.38730062,50.0,20.067596715185687
3.397485643,50.0,20.01767964419926
3.407774242,50.0,20.130397158050172
3.418114592,50.0,20.05331042237662
3.428299476,50.0,20.17704427446495
3.438268271,50.0,20.069581211046646
3.44834064,50.0,20.00966568540013
3.458373619,50.0,20.110772151368398
3.468314548,50.0,20.031660092326394
3.478274752,50.0,20.151913157998205
3.488289922,50.0,20.053543123367408
3.498318291,50.0,19.997362606711345
3.508388216,50.0,19.947851886903525
3.51826524,50.0,20.040262950608128
3.528297241,50.0,20.136414269976186
3.538288595,50.0,20.04190422430785
3.548254037,50.0,20.160303993888437
3.558360838,50.0,20.06607178567377
3.568245475,50.0,20.001955672690478
3.578232079,50.0,20.096909724628915
3.588324563,50.0,20.024480347139267
3.598249707,50.0,19.974166577457403
3.608297562,50.0,19.925308993922282
3.618346116,50.0,20.018598316829838
3.628272377,50.0,20.10546039012017
3.63828615,50.0,20.01890541883087
3.648321643,50.0,20.12361004837975
3.658283454,50.0,20.036146266603442
3.6683575,50.0,20.156098045720096
3.678254498,50.0,20.06241963639877
3.688413122,50.0,19.99914049156154
3.698732869,50.0,19.951461123260486
3.708908534,50.0,19.903628681568208
3.719142795,50.0,19.997334340305475
3.729237165,50.0,20.07436653833794
3.739255966,50.0,20.18937560419018
3.749296837,50.0,20.080330063329328
3.759242585,50.0,20.007837649814274
3.769296935,50.0,20.102659189511638
3.779303793,50.0,20.025318815066218
3.789266442,50.0,20.13679571575771
3.799244107,50.0,20.047468490657806
3.809287143,50.0,19.988794122269134
3.819260548,50.0,20.082572389309583
3.829258676,50.0,20.014396399499997
3.839232499,50.0,20.1171458322474
3.849322259,50.0,20.03517808216992
3.859320388,50.0,20.157872556981847
3.869346243,50.0,20.065624715636456
3.879338016,50.0,19.997495241034212
3.889321547,50.0,20.091601210277712
3.899320513,50.0,20.01857882038256
3.909326254,50.0,19.96525458184981
3.919301335,50.0,20.06080046021816
3.92931399,50.0,20.185725005313017
3.939449915,50.0,20.077406652079905
3.949314647,50.0,20.013273177092664
3.959496527,50.0,20.106497308994772
3.969767805,50.0,20.03569365504989
3.979992987,50.0,20.14746048240018
3.990255674,50.0,20.05491403966981
4.00037805,50.0,19.99604872074706
4.010337347,50.0,19.94547760706861
4.020432414,50.0,20.036289255534534
4.030283387,50.0,20.1387510548592
4.0404249,50.0,20.048516012507143
4.050323225,50.0,20.177897920690622
4.060505245,50.0,20.071787713094757
4.070295246,50.0,20.00990429182209
4.080437248,50.0,20.104462502129813
4.090282773,50.0,20.02876822709908
4.100593999,50.0,19.96951152837466
4.110254934,50.0,19.920633243334755
4.120398961,50.0,20.018332380665527
4.130331927,50.0,20.101762155340847
4.140418684,50.0,20.022477443640856
4.150256526,50.0,20.11535771651758
4.16040195,50.0,20.036706133297955
4.170295805,50.0,20.15685286033985
4.18047559,50.0,20.06095136448205
4.190264195,50.0,19.998580056482414
4.200436507,50.0,19.949248081484193
4.210266877,50.0,19.90145117104739
4.220446173,50.0,20.000872461328676
4.230348409,50.0,20.075800298547605
4.240417077,50.0,19.99388500537385
4.250280272,50.0,20.08661214022265
4.260671886,50.0,20.00961006164719
4.270242586,50.0,20.113728930159958
4.280412943,50.0,20.03407765228798
4.290390188,50.0,20.150593134492613
4.300345574,50.0,20.05411900268986
4.310261499,50.0,19.992326799665605
4.320348954,50.0,20.08780407864142
4.330250562,50.0,20.017897654347493
4.340461985,50.0,20.116329972320482
4.350254221,50.0,20.03887872470348
4.360355854,50.0,20.155511241838767
4.370271221,50.0,20.065504128733444
4.380340797,50.0,20.00234192420769
4.39028368,50.0,20.097176668031274
4.400362056,50.0,20.01947179653363
4.41027854,50.0,19.970052244468352
4.420391208,50.0,20.063477608739056
4.430307343,50.0,20.18833587507711
4.440369865,50.0,20.076614680522937
4.450330767,50.0,20.011820076867718
4.460412985,50.0,20.11198243785326
4.470270941,50.0,20.033784022217247
4.480382003,50.0,20.1484917065013
4.490297719,50.0,20.0579025260664
4.500532329,50.0,19.998591687783183
4.51029642,50.0,19.947825546676626
4.520356427,50.0,20.045974160630376
4.530270187,50.0,20.150146010682562
4.540424201,50.0,20.05785155096441
4.55030779,50.0,20.010085780373824
4.560390705,50.0,20.117461764778493
4.570253062,50.0,20.036429669002526
4.580444371,50.0,20.16853603588638
4.590252741,50.0,20.048488821529855
4.600448729,50.0,19.979015289079964
4.610301239,50.0,19.92898754711999
4.620361526,50.0,20.01533399325046
4.630267743,50.0,20.088944963513157
4.640390747,50.0,20.007024012639807
4.650278247,50.0,20.093164347698067
4.66054247,50.0,20.01751627841503
4.670245449,50.0,20.123191360749274
4.680541241,50.0,20.037812747383438
4.690893744,50.0,20.1578557758
4.701253929,50.0,20.06124772055299
4.711297664,50.0,19.994568436639355
4.72129258,50.0,20.088809634466692
4.731255368,50.0,20.016829540303398
4.741309439,50.0,20.12480228561371
4.751259517,50.0,20.04588519762224
4.761243677,50.0,20.183277460922874
4.771289646,50.0,20.077787047284144
4.781253762,50.0,20.020646909579316
4.791312512,50.0,20.131405801900332
4.801281936,50.0,20.04329451421997
4.811300737,50.0,20.17044966124633
4.821585913,50.0,20.067428485612137
4.831893089,50.0,20.006790912832386
4.842247408,50.0,20.0875886593125
4.852273333,50.0,20.028631396870164
4.862259448,50.0,20.155892825011843
4.872320224,50.0,20.06982505224825
4.882260035,50.0,20.012150981677863
4.892262633,50.0,20.107931109432332
4.90223513,50.0,20.034035483770896
4.912223969,50.0,20.145361863151734
4.922239418,50.0,20.051763321216736
4.932283292,50.0,20.14721457222682
4.942227084,50.0,20.049187639861973
4.952249517,50.0,20.159417859739218
4.962365537,50.0,20.066526929947642
4.972274757,50.0,20.00227186091126
4.982320727,50.0,20.09969439969726
4.992535852,50.0,20.01838547523377
5.002818584,50.0,19.96014510131755
5.013313702,50.0,20.05513735783083
5.023312459,50.0,20.170742588577845
5.033340619,50.0,20.07183480490108
5.043309693,50.0,20.012749274697683
5.053341206,50.0,20.104740900286973
5.064620852,50.0,20.035474072852573
5.074786948,50.0,20.14991376216077
5.084754137,50.0,20.05499165184585
5.094878189,50.0,20.0007839131749
5.104934495,50.0,19.95412641466934
5.115090534,50.0,20.047939699864386
5.125207882,50.0,20.153320688112085
5.135216975,50.0,20.05126995079311
5.145267973,50.0,20.172235472744628
5.155344393,50.0,20.07115387272779
5.165243836,50.0,20.00343941702046
5.175303983,50.0,20.08759382464547
5.185313635,50.0,20.016642022940154
5.195310995,50.0,20.120329061193992
5.205283143,50.0,20.03937697900044
5.215226445,50.0,20.150895593402293
5.225255653,50.0,20.05564597663228
